datetime,"price BTC-USD"
2021-11-04T00:00:00+00:00,60691.318493051
2021-11-05T00:00:00+00:00,60728.495262403
2021-11-06T00:00:00+00:00,60070.643023839
2021-11-07T00:00:00+00:00,61345.107651916
2021-11-08T00:00:00+00:00,63283.306778594
2021-11-09T00:00:00+00:00,66326.961288382
2021-11-10T00:00:00+00:00,63319.692095682
2021-11-11T00:00:00+00:00,64109.018202901
2021-11-12T00:00:00+00:00,62295.972853863
2021-11-13T00:00:00+00:00,63371.954290249
2021-11-14T00:00:00+00:00,63580.004358252
2021-11-15T00:00:00+00:00,63410.380708971
2021-11-16T00:00:00+00:00,58802.163443661
2021-11-17T00:00:00+00:00,58491.917367372
2021-11-18T00:00:00+00:00,56495.884727227
2021-11-19T00:00:00+00:00,55547.928466741
2021-11-20T00:00:00+00:00,57375.298766481
2021-11-21T00:00:00+00:00,58498.2595542
2021-11-22T00:00:00+00:00,55644.814847117
2021-11-23T00:00:00+00:00,55484.650912588
2021-11-24T00:00:00+00:00,55896.918793116
2021-11-25T00:00:00+00:00,57010.077807448
2021-11-26T00:00:00+00:00,53517.955278901
2021-11-27T00:00:00+00:00,53621.129886533
2021-11-28T00:00:00+00:00,53476.344601451
2021-11-29T00:00:00+00:00,56693.549930962
2021-11-30T00:00:00+00:00,55890.854653619
2021-12-01T00:00:00+00:00,56468.563179416
2021-12-02T00:00:00+00:00,55832.087771757
2021-12-03T00:00:00+00:00,52697.685966041
2021-12-04T00:00:00+00:00,44149.609583004
2021-12-05T00:00:00+00:00,47763.062375823
2021-12-06T00:00:00+00:00,47196.840749067
2021-12-07T00:00:00+00:00,50046.344947728
2021-12-08T00:00:00+00:00,48614.298446508
2021-12-09T00:00:00+00:00,47327.374098269
2021-12-10T00:00:00+00:00,47030.142547206
2021-12-11T00:00:00+00:00,46864.009976132
2021-12-12T00:00:00+00:00,48640.777477901
2021-12-13T00:00:00+00:00,45789.907574229
2021-12-14T00:00:00+00:00,46299.544962433
2021-12-15T00:00:00+00:00,46599.985732152
2021-12-16T00:00:00+00:00,47517.750179502
2021-12-17T00:00:00+00:00,45470.217923606
2021-12-18T00:00:00+00:00,45510.678748038
2021-12-19T00:00:00+00:00,46417.661036709
2021-12-20T00:00:00+00:00,45566.279451425
2021-12-21T00:00:00+00:00,46640.411526617
2021-12-22T00:00:00+00:00,48433.883505218
2021-12-23T00:00:00+00:00,47971.962473369
2021-12-24T00:00:00+00:00,50403.989458842
2021-12-25T00:00:00+00:00,50236.067223001
2021-12-26T00:00:00+00:00,49452.900616546
2021-12-27T00:00:00+00:00,50460.643854817
2021-12-28T00:00:00+00:00,47311.194473447
2021-12-29T00:00:00+00:00,46138.000185116
2021-12-30T00:00:00+00:00,45944.479956408
2021-12-31T00:00:00+00:00,45668.757976313
2022-01-01T00:00:00+00:00,46205.87923089
2022-01-02T00:00:00+00:00,46661.212654094
2022-01-03T00:00:00+00:00,45697.39620296
2022-01-04T00:00:00+00:00,45545.483924539
2022-01-05T00:00:00+00:00,42831.785282472
2022-01-06T00:00:00+00:00,42494.839562608
2022-01-07T00:00:00+00:00,40887.285196259
2022-01-08T00:00:00+00:00,40573.54238473
2022-01-09T00:00:00+00:00,41208.36635397
2022-01-10T00:00:00+00:00,39713.276618729
2022-01-11T00:00:00+00:00,41272.440350544
2022-01-12T00:00:00+00:00,42455.553719706
2022-01-13T00:00:00+00:00,42318.242134654
2022-01-14T00:00:00+00:00,41736.637208003
2022-01-15T00:00:00+00:00,42580.460122299
2022-01-16T00:00:00+00:00,42647.064733549
2022-01-17T00:00:00+00:00,41543.302554771
2022-01-18T00:00:00+00:00,41257.914649389
2022-01-19T00:00:00+00:00,41138.463726171
2022-01-20T00:00:00+00:00,40565.89971071
2022-01-21T00:00:00+00:00,35732.261462533
2022-01-22T00:00:00+00:00,34058.134289204
2022-01-23T00:00:00+00:00,34615.249972879
2022-01-24T00:00:00+00:00,33004.247813551
2022-01-25T00:00:00+00:00,35711.647640275
2022-01-26T00:00:00+00:00,36249.267566742
2022-01-27T00:00:00+00:00,35512.864235391
2022-01-28T00:00:00+00:00,36159.925186081
2022-01-29T00:00:00+00:00,37286.014936345
2022-01-30T00:00:00+00:00,37365.153566233
2022-01-31T00:00:00+00:00,36666.842453347
2022-02-01T00:00:00+00:00,38007.955818142
2022-02-02T00:00:00+00:00,36649.734655265
2022-02-03T00:00:00+00:00,36256.898052643
2022-02-04T00:00:00+00:00,37038.799752386
2022-02-05T00:00:00+00:00,40971.661543001
2022-02-06T00:00:00+00:00,41135.285330568
2022-02-07T00:00:00+00:00,41677.471757906
2022-02-08T00:00:00+00:00,42686.20236264
2022-02-09T00:00:00+00:00,43133.000215584
2022-02-10T00:00:00+00:00,43213.216527768
2022-02-11T00:00:00+00:00,41962.822610454
2022-02-12T00:00:00+00:00,41706.768247635
2022-02-13T00:00:00+00:00,41877.661256724
2022-02-14T00:00:00+00:00,41577.459593412
2022-02-15T00:00:00+00:00,42432.603806634
2022-02-16T00:00:00+00:00,43325.407031485
2022-02-17T00:00:00+00:00,40135.964207287
2022-02-18T00:00:00+00:00,39622.863856815
2022-02-19T00:00:00+00:00,39645.637100695
2022-02-20T00:00:00+00:00,38002.99792832
2022-02-21T00:00:00+00:00,36854.814241801
2022-02-22T00:00:00+00:00,36398.716108898
2022-02-23T00:00:00+00:00,37086.339292328
2022-02-24T00:00:00+00:00,34375.494673113
2022-02-25T00:00:00+00:00,38019.608005133
2022-02-26T00:00:00+00:00,38583.469573183
2022-02-27T00:00:00+00:00,37034.613146653
2022-02-28T00:00:00+00:00,37457.586835446
2022-03-01T00:00:00+00:00,42860.257474321
2022-03-02T00:00:00+00:00,43370.033210648
2022-03-03T00:00:00+00:00,41827.827327017
2022-03-04T00:00:00+00:00,38657.441136767
2022-03-05T00:00:00+00:00,38462.544521656
2022-03-06T00:00:00+00:00,38091.715454552
2022-03-07T00:00:00+00:00,37185.193048302
2022-03-08T00:00:00+00:00,37865.999022232
2022-03-09T00:00:00+00:00,38659.72605524
2022-03-10T00:00:00+00:00,38672.210504462
2022-03-11T00:00:00+00:00,38227.402525292
2022-03-12T00:00:00+00:00,38661.262247214
2022-03-13T00:00:00+00:00,37614.452374898
2022-03-14T00:00:00+00:00,37543.687390448
2022-03-15T00:00:00+00:00,38234.822191535
2022-03-16T00:00:00+00:00,38907.686517974
2022-03-17T00:00:00+00:00,40509.108360721
2022-03-18T00:00:00+00:00,40137.416751659
2022-03-19T00:00:00+00:00,41504.863235128
2022-03-20T00:00:00+00:00,40914.453237676
2022-03-21T00:00:00+00:00,40512.687550898
2022-03-22T00:00:00+00:00,40879.371692983
2022-03-23T00:00:00+00:00,41756.779302517
2022-03-24T00:00:00+00:00,42639.836724179
2022-03-25T00:00:00+00:00,43670.135036348
2022-03-26T00:00:00+00:00,44079.622323894
2022-03-27T00:00:00+00:00,44434.102559726
2022-03-28T00:00:00+00:00,46664.463342928
2022-03-29T00:00:00+00:00,47072.736727374
2022-03-30T00:00:00+00:00,46664.967153281
2022-03-31T00:00:00+00:00,45304.917525066
2022-04-01T00:00:00+00:00,44269.103929603
2022-04-02T00:00:00+00:00,45731.829896742
2022-04-03T00:00:00+00:00,45546.265927921
2022-04-04T00:00:00+00:00,45172.865076075
2022-04-05T00:00:00+00:00,45436.439244104
2022-04-06T00:00:00+00:00,43126.482805536
2022-04-07T00:00:00+00:00,42778.779950822
2022-04-08T00:00:00+00:00,42117.919343844
2022-04-09T00:00:00+00:00,42125.472846547
2022-04-10T00:00:00+00:00,41904.375854343
2022-04-11T00:00:00+00:00,39233.96668866
2022-04-12T00:00:00+00:00,39291.176942719
2022-04-13T00:00:00+00:00,39611.713224486
2022-04-14T00:00:00+00:00,39632.508473651
2022-04-15T00:00:00+00:00,39768.813541434
2022-04-16T00:00:00+00:00,39996.599320308
2022-04-17T00:00:00+00:00,39549.508379522
2022-04-18T00:00:00+00:00,38619.879871687
2022-04-19T00:00:00+00:00,40573.59137449
2022-04-20T00:00:00+00:00,40898.644311126
2022-04-21T00:00:00+00:00,39921.079023199
2022-04-22T00:00:00+00:00,39186.557176657
2022-04-23T00:00:00+00:00,39316.174992958
2022-04-24T00:00:00+00:00,39125.037469946
2022-04-25T00:00:00+00:00,38211.139795948
2022-04-26T00:00:00+00:00,37740.72320015
2022-04-27T00:00:00+00:00,37990.135050408
2022-04-28T00:00:00+00:00,38886.490291405
2022-04-29T00:00:00+00:00,38205.841176465
2022-04-30T00:00:00+00:00,37619.69997254
2022-05-01T00:00:00+00:00,37398.627015018
2022-05-02T00:00:00+00:00,38052.257422518
2022-05-03T00:00:00+00:00,37525.890132643
2022-05-04T00:00:00+00:00,37695.892750526
2022-05-05T00:00:00+00:00,35724.012020362
2022-05-06T00:00:00+00:00,35291.762242343
2022-05-07T00:00:00+00:00,34814.514689779
2022-05-08T00:00:00+00:00,33756.44758984
2022-05-09T00:00:00+00:00,30130.376754491
2022-05-10T00:00:00+00:00,29791.880349491
2022-05-11T00:00:00+00:00,27945.395312382
2022-05-12T00:00:00+00:00,26376.93817413
2022-05-13T00:00:00+00:00,28766.220262738
2022-05-14T00:00:00+00:00,28615.617974392
2022-05-15T00:00:00+00:00,29467.288816765
2022-05-16T00:00:00+00:00,29153.801359241
2022-05-17T00:00:00+00:00,29506.23150248
2022-05-18T00:00:00+00:00,28655.126328377
2022-05-19T00:00:00+00:00,28675.580365362
2022-05-20T00:00:00+00:00,28714.53681869
2022-05-21T00:00:00+00:00,28989.635788606
2022-05-22T00:00:00+00:00,29255.35547528
2022-05-23T00:00:00+00:00,28902.064157929
2022-05-24T00:00:00+00:00,28675.169539506
2022-05-25T00:00:00+00:00,29296.848343526
2022-05-26T00:00:00+00:00,28090.363444473
2022-05-27T00:00:00+00:00,28250.387532531
2022-05-28T00:00:00+00:00,28444.800047726
2022-05-29T00:00:00+00:00,28813.342190266
2022-05-30T00:00:00+00:00,29272.570591437
2022-05-31T00:00:00+00:00,31191.008878463
2022-06-01T00:00:00+00:00,29435.175215524
2022-06-02T00:00:00+00:00,29587.639794021
2022-06-03T00:00:00+00:00,29311.417635192
2022-06-04T00:00:00+00:00,29462.153223882
2022-06-05T00:00:00+00:00,29531.955629625
2022-06-06T00:00:00+00:00,29869.419083887
2022-06-07T00:00:00+00:00,29194.952845477
2022-06-08T00:00:00+00:00,29856.614203054
2022-06-09T00:00:00+00:00,29947.389841813
2022-06-10T00:00:00+00:00,28845.229032959
2022-06-11T00:00:00+00:00,28145.564373223
2022-06-12T00:00:00+00:00,26643.761449659
2022-06-13T00:00:00+00:00,21938.164022699
2022-06-14T00:00:00+00:00,20827.817599909
2022-06-15T00:00:00+00:00,20100.335147138
2022-06-16T00:00:00+00:00,20205.911558731
2022-06-17T00:00:00+00:00,20233.843480073
2022-06-18T00:00:00+00:00,17610.463955933
2022-06-19T00:00:00+00:00,17951.694582568
2022-06-20T00:00:00+00:00,19623.380072289
2022-06-21T00:00:00+00:00,20322.911038795
2022-06-22T00:00:00+00:00,19760.111147572
2022-06-23T00:00:00+00:00,19894.387093074
2022-06-24T00:00:00+00:00,20735.921549367
2022-06-25T00:00:00+00:00,20919.572179689
2022-06-26T00:00:00+00:00,20978.641076829
2022-06-27T00:00:00+00:00,20520.483669859
2022-06-28T00:00:00+00:00,20180.097271466
2022-06-29T00:00:00+00:00,19849.883193175
2022-06-30T00:00:00+00:00,18650.885531986
2022-07-01T00:00:00+00:00,18963.49010697
2022-07-02T00:00:00+00:00,19016.757174061
2022-07-03T00:00:00+00:00,18818.18112804
2022-07-04T00:00:00+00:00,19032.737499467
2022-07-05T00:00:00+00:00,19304.126578373
2022-07-06T00:00:00+00:00,19770.231271753
2022-07-07T00:00:00+00:00,20260.403918553
2022-07-08T00:00:00+00:00,21209.24774324
2022-07-09T00:00:00+00:00,21368.618079219
2022-07-10T00:00:00+00:00,20666.716572866
2022-07-11T00:00:00+00:00,19878.178837113
2022-07-12T00:00:00+00:00,19230.980697783
2022-07-13T00:00:00+00:00,18925.090725999
2022-07-14T00:00:00+00:00,19632.802602137
2022-07-15T00:00:00+00:00,20367.1078496
2022-07-16T00:00:00+00:00,20478.557233205
2022-07-17T00:00:00+00:00,20755.666415935
2022-07-18T00:00:00+00:00,20758.804809698
2022-07-19T00:00:00+00:00,21582.780947628
2022-07-20T00:00:00+00:00,22914.906803923
2022-07-21T00:00:00+00:00,22369.081549855
2022-07-22T00:00:00+00:00,22508.314663468
2022-07-23T00:00:00+00:00,21962.098853792
2022-07-24T00:00:00+00:00,22277.363852365
2022-07-25T00:00:00+00:00,21277.759036804
2022-07-26T00:00:00+00:00,20728.5398199
2022-07-27T00:00:00+00:00,21042.724238236
2022-07-28T00:00:00+00:00,22609.008427182
2022-07-29T00:00:00+00:00,23451.812856196
2022-07-30T00:00:00+00:00,23558.513403873
2022-07-31T00:00:00+00:00,23236.788902721
2022-08-01T00:00:00+00:00,22867.42138222
2022-08-02T00:00:00+00:00,22686.171453398
2022-08-03T00:00:00+00:00,22696.663505609
2022-08-04T00:00:00+00:00,22423.840748761
2022-08-05T00:00:00+00:00,22598.24555277
2022-08-06T00:00:00+00:00,22918.403861101
2022-08-07T00:00:00+00:00,22857.582530614
2022-08-08T00:00:00+00:00,23163.724975828
2022-08-09T00:00:00+00:00,22934.653631805
2022-08-10T00:00:00+00:00,22716.7384974
2022-08-11T00:00:00+00:00,23877.464591975
2022-08-12T00:00:00+00:00,23634.197766626
2022-08-13T00:00:00+00:00,24306.285360247
2022-08-14T00:00:00+00:00,24186.988208136
2022-08-15T00:00:00+00:00,23790.643768256
2022-08-16T00:00:00+00:00,23679.128619828
2022-08-17T00:00:00+00:00,23185.131478943
2022-08-18T00:00:00+00:00,23112.971499837
2022-08-19T00:00:00+00:00,20785.575634074
2022-08-20T00:00:00+00:00,20763.719593304
2022-08-21T00:00:00+00:00,21070.669207507
2022-08-22T00:00:00+00:00,20888.670391152
2022-08-23T00:00:00+00:00,20890.568874304
2022-08-24T00:00:00+00:00,21143.925790176
2022-08-25T00:00:00+00:00,21310.084662823
2022-08-26T00:00:00+00:00,20105.971590953
2022-08-27T00:00:00+00:00,19798.240424238
2022-08-28T00:00:00+00:00,19516.411339571
2022-08-29T00:00:00+00:00,19548.559482948
2022-08-30T00:00:00+00:00,19542.323792023
2022-08-31T00:00:00+00:00,19800.178715801
2022-09-01T00:00:00+00:00,19567.332110068
2022-09-02T00:00:00+00:00,19755.389967181
2022-09-03T00:00:00+00:00,19653.02120641
